Serie,Fecha,Folio,Razón Social,Total,IVA,Descuento Documento 1,Neto,Cancelado,UUID,Nombre de la Moneda,Nombre del agente
IMP,09/04/2020,720,HOWARD GRANADOS SERRALLONGA,1928.80,"266,04",0,"1.662,76",0,7AF09B48-A914-4C73-932E-919FEA01F8C3,Peso Mexicano,David Martin
IMP,13/04/2020,721,SAGOT,116211.98,"16.029,24",0,"100.182,74",0,AA99ED62-8A70-417D-830A-300AD0658814,Peso Mexicano,David Martin
IMP,13/04/2020,722,SAGOT,5311.78,"732,66",0,"4.579,12",1,AE17CBEE-7FCD-4844-BE57-D8A0892DE01C,Dólar Americano,David Martin
IMP,14/04/2020,723,ARNULFO GERARDO LOPEZ JAIME,2900.00,400,0,"2.500,00",0,DFA78E15-E327-409E-AB26-E92E6970501B,Peso Mexicano,Yarisbeth
IMPM,14/04/2020,254,HUGO ELOY MARQUEZ DIOSDADO,2088.00,288,0,"1.800,00",0,EA4DA9E1-7F22-42E3-8730-5B74E541AE8D,Peso Mexicano,Yarisbeth
FCNS,15/04/2020,595,INSTITUTO DEL BAJIO,6389.28,"881,28",0,"5.508,00",0,503BB57F-AB8E-40CA-9843-B4D63A1B06DD,Peso Mexicano,Yarisbeth
FCNS,15/04/2020,596,VÍCTOR MANUEL SEGOVIANO OROS,1148.40,"158,4",0,990,0,D490A1E5-37B5-4C07-ACDF-CB5B21DF1539,Peso Mexicano,Yarisbeth
IMP,16/04/2020,724,AGROCENTRO BAJIO ,4161.66,"574,02",0,"3.587,64",0,29FC6D3E-3196-4A83-B4F5-94F6E6651784,Peso Mexicano,Yarisbeth
FCNS,17/04/2020,597,BEAVER TRAILERS DE MEXICO,31204.00,"4.304,00",0,"26.900,00",1,641BE1AA-0AD0-4E08-AFCB-27B37228A400,Peso Mexicano,Gandhi Flores
FCNS,17/04/2020,598,CARMEN RAQUEL TREJO GRANADOS,15000.01,"2.068,97",0,"12.931,04",1,951E255C-8B25-4AD3-A1D6-3856BBC9AACD,Peso Mexicano,Yarisbeth
IMPM,17/04/2020,255,CARMEN RAQUEL TREJO GRANADOS,15000.01,"2.068,97",0,"12.931,04",0,DF61956D-60F2-4E1C-999B-16B9EED01294,Peso Mexicano,Yarisbeth
IMP,18/04/2020,726,FOMENTO RADIOFONICO DEL BAJIO SA,986.00,136,0,850,0,CB29AAA4-0C39-461A-93BD-3C8B7885F938,Peso Mexicano,Yarisbeth
FCNS,20/04/2020,599,TSO Y ASOCIADOS,377.00,52,0,325,0,CE0B9D69-50C0-4EE6-BB90-85F0B1D6BBDF,Peso Mexicano,Yarisbeth
IMP,20/04/2020,727,INSTITUTO DEL BAJIO,916.40,"126,4",0,790,0,8E273974-1DC0-40AF-B6EC-74CE579FBE1A,Peso Mexicano,David Martin
FCNS,21/04/2020,600,ANA MARÍA HERNÁNDEZ MACIAS,5440.40,"750,4",0,"4.690,00",1,5171904D-B6D9-4C6A-AD55-A0D45D0DF805,Peso Mexicano,Yarisbeth
FCNS,21/04/2020,601,REDWINGS,3944.00,544,0,"3.400,00",0,3EE5A523-A212-4D56-B966-83AA67BDF6A7,Peso Mexicano,Yarisbeth
FCNS,21/04/2020,602,IVETTE GUILLERMINA GARZA BARRON,5440.40,"750,4",0,"4.690,00",0,4E342CA0-C73F-4B29-8E12-8E96C68F6CA3,Peso Mexicano,Yarisbeth
FCNS,25/04/2020,603,OCTAVIO MALANCHE JIMENEZ,986.00,136,0,850,0,1CB9E24E-31DC-4AFF-BF59-B2C8844EC01E,Peso Mexicano,Yarisbeth
FCNS,27/04/2020,604,HUGO ELOY MARQUEZ DIOSDADO,754.00,104,0,650,0,A7374DE1-C8D1-47E8-ACAA-820B0D4A397F,Peso Mexicano,Gandhi Flores
FCNS,27/04/2020,605,VITABAJIO,4605.20,"635,2",0,"3.970,00",0,1A8459E5-6303-4E3A-A2CD-F2BAD411A381,Peso Mexicano,(Ninguno)
IMP,27/04/2020,729,GERARDO ARREDONDO HERNANDEZ,3524.08,"486,08",0,"3.038,00",0,F396E46E-1CF8-4557-A15B-2006EEE57E87,Peso Mexicano,David Martin
IMP,27/04/2020,730,GERARDO ARREDONDO HERNANDEZ,10000.00,"1.379,31",0,"8.620,69",0,ACB0C960-9595-458A-8504-CAAB5E50B0E0,Peso Mexicano,David Martin
IMP,27/04/2020,731,AURORA MUÑOZ CHARRE,9763.57,"1.346,70",0,"9.166,87",1,910303A6-EB51-483A-8268-5318EBDA9AE7,Peso Mexicano,David Martin
IMP,27/04/2020,732,PROAMBIENTE DEL BAJIO ,1806.12,"249,12",0,"1.557,00",0,25584FFE-F1A0-4893-8E5F-6688060522B6,Peso Mexicano,Alejandro Velazquez
IMPM,27/04/2020,256,HUGO ELOY MARQUEZ DIOSDADO,4060.00,560,0,"3.500,00",0,3F681DCA-8E6A-47B3-A4FC-61783AB35150,Peso Mexicano,Yarisbeth
IMPM,27/04/2020,257,HUGO ELOY MARQUEZ DIOSDADO,6960.00,960,0,"6.000,00",0,17EC7326-7075-4F6F-8A57-B1450E6A34BB,Peso Mexicano,Yarisbeth
FCNS,29/04/2020,606,CORPORATIVO DE COMBUSTIBLES ,493.00,68,0,425,0,A55E41F9-5988-493A-8B19-0CA6178CE7A0,Peso Mexicano,Yarisbeth
IMP,29/04/2020,733,CORPORATIVO DE COMBUSTIBLES ,1479.00,204,0,"1.275,00",0,9810CB2C-88B8-46D1-BAE7-9E9A18AD6D5F,Peso Mexicano,Yarisbeth
IMP,29/04/2020,734,SAGOT,18721.54,"2.582,28",0,"16.139,26",1,6CC3B96E-9E63-4FED-B3F3-F9830FF11841,Peso Mexicano,David Martin
IMP,29/04/2020,735,SAGOT,18721.54,"2.582,28",0,"16.139,26",1,EA78A651-31E3-43D4-841E-5525F2E2BE86,Dólar Americano,David Martin
IMP,29/04/2020,736,SAGOT,250212.00,"34.512,00",0,"215.700,00",1,684DD8B4-5518-4829-A1F8-68925E9198B1,Peso Mexicano,David Martin
IMP,29/04/2020,737,SAGOT,22660.43,"3.125,58",0,"19.534,85",0,06A849F4-7781-44F1-9351-6F78A59947AD,Dólar Americano,David Martin
IMP,29/04/2020,738,SAGOT,254388.00,"35.088,00",0,"219.300,00",0,657ED1BA-9D7C-451E-82C3-26A3837D3C5D,Peso Mexicano,David Martin
IMP,29/04/2020,739,PRODUCTOS FRUGO,17115.49,"2.360,76",0,"14.754,73",1,6F5611CC-F67D-4E2A-8880-2C49957CF723,Dólar Americano,Alejandro Velazquez
IMP,29/04/2020,740,PRODUCTOS FRUGO,17114.74,"2.360,65",0,"14.754,09",1,3DB2D7E4-3DED-4067-A4DF-B1E87753260D,Dólar Americano,Alejandro Velazquez
IMP,30/04/2020,741,GS SERVICIOS DE CONSTRUCCION ,2320.00,320,0,"2.000,00",0,0AFFA3CE-789B-430C-A8BD-C98DAA87ED39,Peso Mexicano,Alejandro Velazquez
IMP,30/04/2020,742,PRODUCTOS FRUGO,17114.74,"2.360,65",0,"14.754,09",0,4BC6ECC9-1159-4CA9-8DE5-B1348BA5F861,Dólar Americano,Alejandro Velazquez
IMP,30/04/2020,743,SAGOT,5311.78,"732,66",0,"4.579,12",0,7F125491-14B8-4877-B606-CB2D4745DA9A,Dólar Americano,David Martin
IMP,04/05/2020,744,INSTITUTO DEL BAJIO,2897.40,"399,64",0,"2.497,76",0,9069B6C0-19FB-4CE4-A14B-C6751812AB17,Peso Mexicano,David Martin
IMP,04/05/2020,745,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,EE029009-CAFD-4DEF-AE48-8B079309DEF2,Peso Mexicano,Yarisbeth
IMP,04/05/2020,746,GERARDO ARREDONDO HERNANDEZ,8287.27,"1.143,07",0,"7.938,00",0,45BF99A0-9E55-4D19-AE74-11908C8052A2,Peso Mexicano,Yarisbeth
IMP,04/05/2020,747,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",0,A2866EFB-C992-4C0A-8CFC-F65EF3D13189,Peso Mexicano,Yarisbeth
IMP,04/05/2020,748,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,3454FAAB-72D8-400C-829C-4DB0E4F7868E,Peso Mexicano,Yarisbeth
IMP,04/05/2020,749,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,E96A549C-11C5-47F9-A54A-A6716A6BA136,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,258,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",0,22032D15-5F60-4A3B-AB67-F5CBAA4F0F5C,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,259,ABEL ESPITIA MARTINEZ,269.12,"37,12",0,232,0,3F12D251-753C-4966-A36D-80D21EA930A5,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,260,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,1614.72,"222,72",0,"1.392,00",0,EAAC68F8-20AB-41C6-A532-BAECFDBFCE96,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,261,IQFRESH TRANSPORT,2018.40,"278,4",0,"1.740,00",0,83757D6C-D7C6-402F-B1DB-DD81594A6E30,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,262,GRUPO MODUS ,2105.40,"290,4",0,"1.815,00",1,62B8762D-C72F-41DD-B95B-8FDC82F86D25,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,263,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,336.40,"46,4",0,290,0,F2E8FDE5-C8EE-499E-B30B-B9DC90AF2021,Peso Mexicano,Yarisbeth
IMPM,04/05/2020,264,GRUPO MODUS ,4210.80,"580,8",0,"3.630,00",0,A97959A1-CCE2-4BA4-A38C-8C641FB9215D,Peso Mexicano,Yarisbeth
IMP,05/05/2020,750,GERARDO ARREDONDO HERNANDEZ,5394.00,744,0,"4.650,00",1,267728A5-3EC0-42C1-A207-FD99386999E2,Peso Mexicano,David Martin
IMP,05/05/2020,751,GERARDO ARREDONDO HERNANDEZ,8268.48,"1.140,48",0,"7.128,00",0,252B2BDB-FE16-47C4-A573-C43469C85D4E,Peso Mexicano,David Martin
IMPM,05/05/2020,265,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,499.99,"68,96",0,"431,03",0,90BF35EF-14CD-4F10-9A95-01BCB0C7EE97,Peso Mexicano,David Martin
IMP,06/05/2020,752,GERARDO ARREDONDO HERNANDEZ,5286.12,"729,12",0,"4.557,00",0,DC36F269-0949-4C55-9C75-230142619069,Peso Mexicano,David Martin
IMP,07/05/2020,753,BIANCA ELIZABETH HERRERA BONILLA,2670.34,"368,32",0,"2.302,02",1,457F3691-790C-4CBE-9CB7-19BD3EFD2D3A,Peso Mexicano,Ricardo Martinez
IMP,07/05/2020,754,SOLUCIONES CONARQ ,1600.00,"220,69",0,"1.379,31",1,1D17756E-CE16-464B-B1F4-30ECB3C4185D,Peso Mexicano,David Martin
IMP,07/05/2020,755,BLANCA LIDIA GARCIA PEREZ,8300.00,"1.144,83",0,"7.155,17",1,6F28C3EE-8883-4B8C-8AF0-0E52FB3725BA,Peso Mexicano,David Martin
IMP,07/05/2020,756,BLANCA LIDIA GARCIA PEREZ,8300.00,"1.144,83",0,"7.155,17",0,040F376F-A121-4E24-A4E8-160B74C50161,Peso Mexicano,David Martin
FCNS,08/05/2020,607,CORPORATIVO DE COMBUSTIBLES ,986.00,136,0,850,0,7565891C-368E-4E06-B25F-84F495D73AE0,Peso Mexicano,Yarisbeth
IMP,13/05/2020,757,JEMAR MOTORS SERVICIOS INTEGRALES ,2297.96,"316,96",0,"1.981,00",0,7CD3E4AD-A154-413D-BD93-A63962662B31,Peso Mexicano,David Martin
IMP,13/05/2020,759,GERARDO ARREDONDO HERNANDEZ,6913.60,"953,6",0,"5.960,00",0,FB4B7364-7AD8-4C37-9F4A-B12E2AFF7B24,Peso Mexicano,David Martin
IMP,13/05/2020,760,GERARDO ARREDONDO HERNANDEZ,8401.88,"1.158,88",0,"7.243,00",0,8FF00198-187C-4894-B914-52D6CA83D907,Peso Mexicano,David Martin
IMP,14/05/2020,761,REDWINGS,58491.84,"8.067,84",0,"63.180,00",0,52CFA05E-A89F-4296-B3C9-B5D3FC0AC083,Peso Mexicano,David Martin
FCNS,18/05/2020,608,HUGO ELOY MARQUEZ DIOSDADO,3500.00,"482,76",0,"3.017,24",0,48529F44-D29A-4C8F-91CD-93227080C621,Peso Mexicano,Gandhi Flores
FCNS,18/05/2020,609,ESCUELA PREPARATORIA LUIS SPOTA,3243.94,"447,44",0,"2.796,50",0,231A860A-4DA0-4CD4-AF99-A54E58D2CC72,Peso Mexicano,Gandhi Flores
IMP,18/05/2020,762,FUJITA CORPORATION,1566.00,216,0,"1.350,00",0,23CA812D-2221-44B7-B545-B891E2377069,Peso Mexicano,David Martin
IMP,18/05/2020,763,PRODUCTOS FRUGO,4937.90,"681,09",0,"4.256,81",1,2607A754-FAA3-434F-B2E9-69279E46F790,Peso Mexicano,David Martin
FCNS,20/05/2020,610,CORPORATIVO DE COMBUSTIBLES ,986.00,136,0,850,0,E50EABC7-9E42-4B5B-9C74-8B2BE9E67939,Peso Mexicano,Yarisbeth
IMP,21/05/2020,764,OCTAVIO MALANCHE JIMENEZ,174.00,24,0,150,0,1EF1872E-F5BD-4C74-B845-0D7357D41C46,Peso Mexicano,David Martin
CoV,22/05/2020,1,PUBLICO EN GENERAL,3043.81,"419,84",0,"2.623,97",0,3E0C8023-4EDE-4609-82B3-F21E4A246C6A,Peso Mexicano,Yarisbeth
IMP,25/05/2020,765,PRODUCTOS FRUGO,4937.90,"681,09",0,"4.256,81",0,1051EEAB-1A7B-4338-B127-9A0B3B1A8785,Peso Mexicano,Yarisbeth
FCNS,26/05/2020,611,SANDRA MORENO SIERRA,10530.48,"1.452,48",0,"15.680,00",0,4CF89103-8FEB-45B8-B66D-D12D27761D12,Peso Mexicano,Gandhi Flores
IMP,26/05/2020,758,AURORA MUÑOZ CHARRE,7733.57,"1.066,70",0,"6.666,87",0,899AF686-DBA9-413C-9075-3B1FD1D66D11,Peso Mexicano,David Martin
IMP,27/05/2020,766,CORPORATIVO DE COMBUSTIBLES ,986.00,136,0,850,0,DE22CAE2-B872-4C4D-BA79-DBE0D92C7DDF,Peso Mexicano,Yarisbeth
IMP,27/05/2020,767,MARCELO LUIS ROUGON DUDET,2669.29,"368,18",0,"2.301,11",0,313BE4CC-18D3-4FC2-AC0B-1D7F09685F80,Peso Mexicano,Yarisbeth
IMP,27/05/2020,768,PUBLICO EN GENERAL,3500.00,"482,76",0,"3.017,24",0,F6B9A04E-EB20-465D-8696-283FC88D7E26,Peso Mexicano,Yarisbeth
IMP,28/05/2020,769,PUBLICO EN GENERAL,1089.99,"150,34",0,"939,65",0,1352791A-16DD-4377-A8D0-E51AC1CF4EE2,Peso Mexicano,Yarisbeth
IMP,29/05/2020,770,SOLUCIONES CONARQ ,1600.00,"220,69",0,"1.379,31",0,4FAE3710-B435-4470-9E54-BE903D8A75A2,Peso Mexicano,David Martin
IMP,29/05/2020,771,JOSE GUADALUPE FIGUEROA CARMONA,4679.90,"645,5",0,"4.034,40",0,7A427CA2-BE45-40A5-AC50-45F41E768654,Peso Mexicano,David Martin
IMPM,29/05/2020,266,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,793.00,"109,38",0,"683,62",0,5FE60A5B-A352-49B5-8298-7E2F220F02DB,Peso Mexicano,Lilian Garcia
FCNS,30/05/2020,612,OSCAR HUGO CORONA BOTELLO,2192.40,"302,4",0,"1.890,00",0,46B619FC-EFDB-40BF-9AA3-FC27E2179F23,Peso Mexicano,Yarisbeth
IMP,31/05/2020,772,SAGOT,4626.34,"638,12",0,"3.988,22",0,7D0A225F-3CF6-468C-A00C-0DDD8787D292,Dólar Americano,David Martin
IMP,31/05/2020,778,SAUL HERRERA VENTURA,2670.34,"368,32",0,"2.302,02",0,27228229-A026-470B-8352-50691D587C97,Peso Mexicano,Yarisbeth
IMP,01/06/2020,773,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,28A05F8A-44B6-4A5A-9316-7D7BAE2D9699,Peso Mexicano,Yarisbeth
IMP,01/06/2020,774,GERARDO ARREDONDO HERNANDEZ,8287.27,"1.143,07",0,"7.938,00",1,0E618174-993D-4BF6-9C10-8AACC120D235,Peso Mexicano,Yarisbeth
IMP,01/06/2020,775,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",0,873234AF-20C5-4B93-9FA1-72EE32620EA7,Peso Mexicano,Yarisbeth
IMP,01/06/2020,776,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,6C0706ED-5B7B-4205-8325-4F5CA3C6AE93,Peso Mexicano,Yarisbeth
IMP,01/06/2020,777,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,3A417984-3855-4B00-8B00-720E2CD03B00,Peso Mexicano,Yarisbeth
IMPM,01/06/2020,267,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",1,7C6AD672-E001-4B42-97C5-268665A06824,Peso Mexicano,Yarisbeth
IMPM,01/06/2020,268,ABEL ESPITIA MARTINEZ,269.12,"37,12",0,232,0,3E5D3D23-D69B-4AFC-86A7-E334DDB21B5C,Peso Mexicano,Yarisbeth
IMPM,01/06/2020,269,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,1614.72,"222,72",0,"1.392,00",0,1EF44273-5BF8-438C-B781-9B4FCBA241E9,Peso Mexicano,Yarisbeth
IMPM,01/06/2020,270,IQFRESH TRANSPORT,2018.40,"278,4",0,"1.740,00",0,638A6B0B-10B5-47CF-B286-2043A3FC3CC5,Peso Mexicano,Yarisbeth
IMPM,01/06/2020,271,GRUPO MODUS ,2105.40,"290,4",0,"1.815,00",0,14D87F00-3151-46BA-9467-196260A85330,Peso Mexicano,Yarisbeth
IMPM,01/06/2020,272,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,336.40,"46,4",0,290,0,A87780D8-6785-4EDD-B038-6302F5170ED6,Peso Mexicano,Yarisbeth
FCNS,03/06/2020,613,MARCELO LUIS ROUGON DUDET,1148.40,"158,4",0,990,0,93546AE5-1FBF-4922-9CAD-3A912CD68B39,Peso Mexicano,Yarisbeth
IMP,05/06/2020,779,INSTITUTO DEL BAJIO,2752.10,"379,6",0,"2.372,50",0,7A98054C-7D15-4C7C-809B-96263EAA9E65,Peso Mexicano,Yarisbeth
IMP,10/06/2020,780,VITABAJIO,56057.61,"7.732,08",0,"48.325,53",0,601DB374-0CEC-4C1A-BD7B-A697C9F97C10,Peso Mexicano,Gandhi Flores
IMP,10/06/2020,781,CORPORATIVO DE COMBUSTIBLES ,1972.00,272,0,"1.700,00",0,2A30C0D2-FD03-412D-ABBA-E960294D0B2A,Peso Mexicano,Yarisbeth
IMP,17/06/2020,782,FLEDD S.A. DE C.V.,13199.43,"1.820,61",0,"12.643,14",0,CB38EBAC-4A59-411D-B607-D6FD7B007FAE,Peso Mexicano,Alejandro Velazquez
FCNS,18/06/2020,614,CORPORATIVO DE COMBUSTIBLES ,986.00,136,0,850,0,9DD0F1F5-688C-4630-B922-8D0DA91458BB,Peso Mexicano,Yarisbeth
IMP,18/06/2020,783,VITABAJIO,1310.80,"180,8",0,"1.130,00",0,04427E8E-3566-4D0E-ADFB-347FAAF538DF,Peso Mexicano,Gandhi Flores
IMP,22/06/2020,784,VITABAJIO,2297.90,"316,95",0,"2.229,76",1,946F579B-8949-483A-9E2F-138E02D9A749,Dólar Americano,David Martin
IMP,22/06/2020,785,ACEITES Y ESPECIALIDADES DEL BAJIO ,3944.00,544,0,"3.400,00",1,163FB359-8923-4B2A-9AF2-690323446F12,Peso Mexicano,Yarisbeth
IMP,23/06/2020,786,VITABAJIO,2297.90,"316,95",0,"2.229,76",1,0E501E36-5189-49F5-B2B5-3E29353A947F,Dólar Americano,Gandhi Flores
IMP,23/06/2020,787,CARLOS IGNACIO RODRIGUEZ FARIAS,5480.40,"755,92",0,"5.234,48",0,B6E84BCA-4EC3-4B67-ABDB-346894B1AD2C,Peso Mexicano,David Martin
IMPM,23/06/2020,273,CARMEN RAQUEL TREJO GRANADOS,29000.00,"4.000,00",0,"25.000,00",0,36A1BAB9-436D-492F-A973-A6FF26DE9CA3,Peso Mexicano,Yarisbeth
IMP,25/06/2020,788,ACEITES Y ESPECIALIDADES DEL BAJIO ,8672.95,"1.196,27",0,"7.476,68",0,BFD7B9B0-7708-4304-A273-CA6D773B751F,Peso Mexicano,Yarisbeth
IMP,25/06/2020,789,PRODUCTOS FRUGO,1139.61,"157,18",0,"1.091,59",0,40FE7836-FE0B-43FF-A014-0A889955B508,Dólar Americano,Alejandro Velazquez
IMP,25/06/2020,790,ACEITES Y ESPECIALIDADES DEL BAJIO ,8792.61,"1.212,77",0,"7.579,84",0,562DF1AF-4876-435C-9964-AB37811A0995,Peso Mexicano,Yarisbeth
IMP,25/06/2020,793,INELBIO ,63360.96,"8.739,44",0,"54.621,52",1,68520CA3-321C-4353-9A4F-D0A7BA8AA642,Peso Mexicano,Heber Castillo
A,26/06/2020,796,INELBIO ,63360.96,"8.739,44",0,"54.621,52",0,CAC01A50-DECF-4BCC-A9BA-6E55A002B3DF,Peso Mexicano,Heber Castillo
IMP,26/06/2020,791,SAGOT,23512.94,"3.243,16",0,"20.269,78",1,DD63B786-29DC-4A42-AE58-92C0AB9729CF,Dólar Americano,David Martin
IMP,26/06/2020,792,SAGOT,333645.00,"46.020,00",0,"287.625,00",1,03C4FE04-A889-42F5-8789-B083F44ADCA6,Peso Mexicano,David Martin
IMP,26/06/2020,794,REDWINGS,2088.00,288,0,"1.800,00",0,983CBE28-9DDA-4D98-9B1D-AB7138ED1C0A,Peso Mexicano,Yarisbeth
IMP,26/06/2020,795,VITABAJIO,2297.90,"316,95",0,"2.229,76",0,10D8D077-1FD8-4274-96C1-FF987999D477,Dólar Americano,Yarisbeth
IMPM,26/06/2020,274,JHONNATAN ISSAC CHAVIRA ESPINOSA,12718.25,"1.754,24",0,"10.964,01",0,B783345E-28F7-4A6C-9BD7-16876C84BA15,Peso Mexicano,Lilian Garcia
FCNS,29/06/2020,615,BEAVER TRAILERS DE MEXICO,26900.40,"3.710,40",0,"23.190,00",0,F8491736-4A1E-42AE-8C1A-48AF096D111B,Peso Mexicano,Gandhi Flores
IMP,29/06/2020,797,GERARDO ARREDONDO HERNANDEZ,3681.84,"507,84",0,"3.174,00",0,D6EEE65B-8A66-4481-AFB8-78BF4EA827FF,Peso Mexicano,David Martin
FCNS,30/06/2020,616,REDWINGS,13093.50,"1.806,00",0,"14.200,00",0,9525B131-DA19-4D54-BC3C-22F11AF22EE8,Peso Mexicano,Yarisbeth
FCNS,30/06/2020,617,TSO Y ASOCIADOS,41481.60,"5.721,60",0,"47.680,00",0,401D5D8A-C345-4502-B6FA-9AA067B3C20A,Peso Mexicano,Yarisbeth
IMP,30/06/2020,798,SAGOT,333645.00,"46.020,00",0,"287.625,00",0,D1D17CB6-A4E5-4D3F-92E2-AE4199A1B19E,Peso Mexicano,Yarisbeth
IMPM,30/06/2020,275,JUANA RODRIGUEZ AGUILAR,499.99,"68,96",0,"431,03",0,A0E0E0C0-FB8B-4E06-9BD8-AADC72562203,Peso Mexicano,Lilian Garcia
IMPM,01/07/2020,276,ESCUELA PREPARATORIA LUIS SPOTA,1147.24,"158,24",0,989,0,19936B9D-1FFD-4AC1-A298-8D0AA1886210,Peso Mexicano,David Martin
IMP,04/07/2020,799,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,E6610B2C-FE50-40B7-8BC0-8D90C926B55E,Peso Mexicano,Yarisbeth
IMP,04/07/2020,800,FUJITA CORPORATION,9222.00,"1.272,00",0,"7.950,00",0,B5D098E0-3186-4735-924C-F4744681152C,Peso Mexicano,Yarisbeth
IMP,04/07/2020,801,GERARDO ARREDONDO HERNANDEZ,3681.84,"507,84",0,"3.174,00",0,B08F64C8-8F41-487C-A7A0-CAC45FC78BB0,Peso Mexicano,(Ninguno)
IMP,04/07/2020,802,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,541B4C28-0F7B-4107-AB61-61B43045783F,Peso Mexicano,Yarisbeth
IMP,04/07/2020,803,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,5AC606C2-F210-4319-8B7A-4D201BA8659D,Peso Mexicano,Yarisbeth
IMP,04/07/2020,804,INSTITUTO DEL BAJIO,2653.74,"366,03",0,"2.287,71",0,E8DB5C8F-32E4-4155-A2E7-2DCACC1A5F22,Peso Mexicano,Yarisbeth
IMPM,04/07/2020,277,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",1,EBD2A0EB-60DF-46ED-87F3-829F39ED5D71,Peso Mexicano,Yarisbeth
IMPM,04/07/2020,278,ABEL ESPITIA MARTINEZ,269.12,"37,12",0,232,1,A8E8E991-05F0-4427-B03D-593AEABF4722,Peso Mexicano,Yarisbeth
IMPM,04/07/2020,279,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,1951.12,"269,12",0,"1.682,00",0,3C441D68-501D-46E7-AB75-101B89BAFC38,Peso Mexicano,(Ninguno)
IMPM,04/07/2020,280,IQFRESH TRANSPORT,2018.40,"278,4",0,"1.740,00",0,5EF87E7D-287E-49B0-A71E-4B3277012376,Peso Mexicano,Yarisbeth
IMPM,04/07/2020,281,GRUPO MODUS ,2105.40,"290,4",0,"1.815,00",0,62B65B5C-EAC8-4722-B83D-16B72A33E248,Peso Mexicano,Yarisbeth
IMPM,04/07/2020,282,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,336.40,"46,4",0,290,0,D4C7EF3D-8B6B-4125-8D96-DEB6ED492F18,Peso Mexicano,Yarisbeth
IMPM,04/07/2020,283,HUGO ELOY MARQUEZ DIOSDADO,2088.00,288,0,"1.800,00",0,E5D79ACB-ABFF-496D-82D8-15BD9164DDDF,Peso Mexicano,Lilian Garcia
IMPM,04/07/2020,284,ESCUELA PREPARATORIA LUIS SPOTA,2088.00,288,0,"1.800,00",1,8D01B3C0-95E3-40C5-ABEB-7EF33319A576,Peso Mexicano,Lilian Garcia
IMP,06/07/2020,805,LUIS ARMANDO MARTIN SANCHEZ,11426.00,"1.576,00",0,"9.850,00",0,48985D23-CA01-4A9E-B721-6F7B17EB88D8,Peso Mexicano,David Martin
IMP,08/07/2020,806,PARTIDO ACCION NACIONAL,920.00,"126,9",0,"793,1",0,D3DBD9FA-98DD-4B50-AD31-8D0BBD6CDFCC,Peso Mexicano,Yarisbeth
IMP,08/07/2020,807,DISTRIBUIDORA DE MATERIALES TRIANGULO,5510.00,760,0,"4.750,00",0,51C713E4-0C9F-48E6-987B-D02D0306578D,Peso Mexicano,David Martin
FCNS,13/07/2020,618,GUILLERMO HERNANDEZ MENDOZA,3062.40,"422,4",0,"2.640,00",0,BC2D5559-79DC-4B0D-9F76-5F484F5AA9A2,Peso Mexicano,Yarisbeth
IMPM,13/07/2020,285,GERARDO ARREDONDO HERNANDEZ,4060.00,560,0,"3.500,00",0,460CEF86-CFD1-4093-9178-28D2C005B729,Peso Mexicano,Lilian Garcia
IMP,15/07/2020,808,SAGOT,23512.94,"3.243,16",0,"20.269,78",0,8C2B558E-FD74-44D5-8738-B47F5A3D9747,Dólar Americano,Yarisbeth
IMP,17/07/2020,809,VITABAJIO,15941.29,"2.198,80",0,"13.742,49",0,B111BB7C-E423-4F09-A0CD-549D0E201F3C,Peso Mexicano,Yarisbeth
